"Service_ID","Community_ID","ServiceName","ServiceType","ProviderName","Address","Contact","OperatingHours","Capacity","Specialties","InsuranceAccepted","QualityRating","Accessibility","EmergencyServices","AverageWaitTime","PatientSatisfactionScore","Accreditation","Website"
"1515","8.0","bLnnUsqgMuAqzuqOeukm","Education","JceGRdbQrTOzJNn","8978 eJOYFamyTAuiaWW St.","+1-244-876-9447","Mon-Fri Closed, Sat 9AM - 10PM, Sun Closed","34","CnoAriwgTHpuZLdabSvIfwhLCoynEn","No","2","Poor","Yes","99 minutes","8","Not Accredited","http://delwikppwe.com"
"1516","7.0","xHJKROVqdvHdPDcnPezj","Recreation","XYWXuhDffLayCjy","4045 MddxlHEoqIszloI St.","+1-278-514-7701","Mon-Fri Closed, Sat 6AM - 6PM, Sun Closed","62","HwXZHnBqavlJPttNmvNvkOznhOMLnP","No","3","Average","Yes","74 minutes","7","Not Accredited","http://fxkbrbwvdm.com"
"1517","10.0","UTJVQbNHBAhJvbGxYGzp","Recreation","KkisNcRkqAjVnLi","7370 NTNxPyxfhjmpjou St.","+1-710-700-4647","Mon-Fri 9AM - 7PM, Sat Closed, Sun Closed","94","IPRJEnsEsxqxmceahkgBPHmHSubnzW","No","5","Average","Yes","91 minutes","3","Not Accredited","http://bgrxiw.com"
"1518","8.0","oGiQetNIPPnViswbUxWh","Education","AZhwnNaBWtGaRhb","2034 QPwyTkrJWftPirp St.","+1-423-241-4750","Mon-Fri Closed, Sat Closed, Sun 9AM - 9PM","52","mBVdkPGJZUnmUTZuzHWTJXcvHnGgIh","No","1","Poor","Yes","54 minutes","4","Not Accredited","http://ifctscyi.com"
"1519","8.0","bwbJgCLkVesuasIRvpMY","Healthcare","AiJihVemKMYRWtj","9760 CTpqeGRhPjhAWbE St.","+1-624-381-5648","Mon-Fri Closed, Sat Closed, Sun Closed","20","kldcQnICXDinuPQwXQIFnUqPCSuzku","Yes","3","Poor","No","116 minutes","5","Accredited","http://hungpc.com"
"1520","27.0","tZIndotpviSGqbxYyNbZ","Recreation","RsLmpogImowBPPG","9908 IROTrtmJyIHibJm St.","+1-628-864-4717","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun 9AM - 6PM","19","gnGNeuTsXNDKUBydsfkzddzBEMqoQd","No","5","Good","Yes","106 minutes","8","Accredited","http://euoadlbbw.com"
"1521","28.0","iMcOpitZutUQBdZERUXU","Education","fZScaqKxCCvIKaV","7243 pdAvqCIqxvKwWEK St.","+1-428-334-4571","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun 6AM - 6PM","56","qMbekTXrcHlTLgWpqOHchagWIdxWTC","Yes","2","Good","No","92 minutes","1","Not Accredited","http://fnfpwlmiz.com"
"1522","21.0","GgiRRfzpfeQAXKjhdbkQ","Social","ACXOPQuMohdLCqB","5394 YiRHFvTOqypSjFC St.","+1-207-963-7962","Mon-Fri 7AM - 9PM, Sat 7AM - 9PM, Sun Closed","17","hBqLnMnpEFxqMXgFCZNayrZnxgRXsQ","Yes","5","Good","No","69 minutes","4","Accredited","http://ywikqusi.com"
"1523","8.0","wZaCzDSfjFBBlMAfwFqo","Education","pwyLrhJrIwjmUSi","4514 xKyHNLvePBrdXCY St.","+1-739-991-7548","Mon-Fri Closed, Sat 8AM - 6PM, Sun 8AM - 6PM","81","NmVwGwsXAkxZytaYEoOiaoUypFdSqY","Yes","5","Average","Yes","11 minutes","6","Accredited","http://duayqmzjr.com"
"1524","6.0","PsOUBJVeCRpRLvEOgcpB","Recreation","GPgYVXDVIisOkwf","5207 XWErWLmtOaavZCb St.","+1-912-337-4983","Mon-Fri Closed, Sat Closed, Sun Closed","82","MFkSIyRrOEXjWFgyPkJgQkAsbXjBwV","No","5","Average","Yes","91 minutes","9","Accredited","http://txdql.com"
"1525","8.0","JlnzlRRdAMdWLvKOPYWd","Healthcare","CYyYEUNxAApfXDH","3902 jrMEnPkGnvXgDmf St.","+1-850-376-7409","Mon-Fri 6AM - 6PM, Sat Closed, Sun 6AM - 6PM","33","MuZXEtVFxHCSHfvbLTawZcpnByvmBX","Yes","1","Average","No","93 minutes","5","Accredited","http://oxzscze.com"
"1526","8.0","IZFrTSoyowVmLqawtohl","Recreation","PGVvBoQbWPLeMmi","2165 HPBlnwRLjacJCFL St.","+1-770-560-5062","Mon-Fri Closed, Sat Closed, Sun Closed","83","YUWbQgCVZXZVsVixyFXDmCAkGmvJko","Yes","1","Poor","No","102 minutes","8","Not Accredited","http://jxpnpjfy.com"
"1527","6.0","JQRBqlkBhmXMZEKpqWjT","Recreation","GDTtFcNThtDAoCk","6900 KvjHcCvJVZstRRB St.","+1-631-855-6531","Mon-Fri 9AM - 10PM, Sat Closed, Sun Closed","56","oXrZQrheKmbadNYvLSdKuzIQBzPryI","Yes","4","Good","Yes","18 minutes","10","Accredited","http://yqxxzhdm.com"
"1528","6.0","LMOETHZVdkSqjBhPiqdy","Recreation","tyGJCevegXDthYY","7645 NTYEJGEvOvvJhGz St.","+1-317-662-5058","Mon-Fri 7AM - 6PM, Sat 7AM - 6PM, Sun Closed","90","ybpJaNxqgPLJOTXBYpcBGlYZhrpdHK","Yes","5","Average","Yes","116 minutes","8","Accredited","http://pvtci.com"
"1529","8.0","DrIAPjiLhQgitEqMuyuR","Social","nxpUuXuoAhRUXAp","1447 RkYsxcOIJtQJDDe St.","+1-717-223-2159","Mon-Fri 6AM - 7PM, Sat Closed, Sun 6AM - 7PM","20","TUGrUJislRHWtOlsbeNhrAlRaZJStY","Yes","2","Poor","No","44 minutes","1","Not Accredited","http://mjntsfxvne.com"
"1530","33.0","DsWaIfbAVgBJgJqjiPok","Recreation","FetxPiFVpIZhPHg","5781 tHPpBAsObKsnNps St.","+1-783-683-3950","Mon-Fri 8AM - 10PM, Sat 8AM - 10PM, Sun 8AM - 10PM","19","gmLFCajDxnAmpokDZIkXjRLQeThvMY","Yes","3","Poor","Yes","65 minutes","9","Not Accredited","http://zwvbqveck.com"
"1531","3.0","vgCGRIdMeIsLPzWhJfxi","Healthcare","xKQkmZCGiUUNXYo","282 MbjjeOQwKpDeSbF St.","+1-671-567-5787","Mon-Fri 8AM - 11PM, Sat Closed, Sun Closed","41","xQhNJiOeAaXLdQYFapFsflmLBxukYf","No","1","Poor","Yes","69 minutes","10","Accredited","http://gvsuerbxme.com"
"1532","8.0","fkPweIrrwEXMvOpgZuRE","Recreation","joJMKgrBRxzwxZx","7432 lkuCwTcyxCSlwcn St.","+1-885-338-8814","Mon-Fri 9AM - 9PM, Sat 9AM - 9PM, Sun Closed","4","MvmzYiQzkRlCoVQVFUoIxlxoGUFkYH","Yes","5","Poor","No","65 minutes","6","Accredited","http://xbaaeri.com"
"1533","7.0","jMyxpvQDDPDnXlpfGGHM","Recreation","oDofVmcFOgznKcb","3765 yjGHZqJXZcSrndg St.","+1-730-576-3774","Mon-Fri Closed, Sat Closed, Sun Closed","24","uukTbkRpualkXKoxCkqlyGoVtVdXam","No","4","Good","No","34 minutes","8","Not Accredited","http://lxwwtanaab.com"
"1534","24.0","vgIwKYJBulveOBnCGRUU","Healthcare","iYGeOlOXRhXFgMF","7831 EOIYhldzoVVAYIO St.","+1-232-599-2192","Mon-Fri Closed, Sat Closed, Sun Closed","23","DVJmHfEaPVYABHNxofQliVpyMynbva","Yes","4","Average","Yes","54 minutes","4","Accredited","http://wvzkpw.com"
"1535","49.0","JXcvdKKcRwYqPHAnGzFW","Education","iQIZepAvSkGspMI","2270 FEsgFSDIBKIaibe St.","+1-467-434-8026","Mon-Fri 9AM - 9PM, Sat Closed, Sun Closed","36","pTxyagcNFoTWsToxNFabFCSdmBARTy","No","1","Poor","No","53 minutes","7","Accredited","http://aszyr.com"
"1536","32.0","rHdGLMQXaNAheokSDxHH","Recreation","wxInbMIBLIvXpto","7507 oOcBhBmCXAtxkrF St.","+1-588-509-5664","Mon-Fri 7AM - 7PM, Sat Closed, Sun 7AM - 7PM","38","HrOnADWEkCogbFmgxgjPFZkJmcoGWq","Yes","5","Average","Yes","91 minutes","2","Accredited","http://knelshoiia.com"
"1537","66.0","tDkfFnSiVNQEsIHhwnBR","Healthcare","sxnxPCKFQZjBZDP","9548 cYHcopPvMfjVXSR St.","+1-940-728-5899","Mon-Fri Closed, Sat Closed, Sun 9AM - 6PM","32","nWyQjZrxGBQKDrQXbKerbkoniaenwh","Yes","5","Good","No","81 minutes","5","Not Accredited","http://esjnjds.com"
"1538","8.0","HEZRBZdCagXPlRzyEjeg","Social","dsmzwnwvwxGFrvx","6755 dMVBZnlHLbyziwH St.","+1-547-938-5122","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun Closed","42","NBCMGUDfIdYTYVTiwRfPgsbVgbQAjH","Yes","5","Average","Yes","50 minutes","1","Accredited","http://fsujrdyz.com"
"1539","8.0","AhRXpvMQELlhrIyfAuSZ","Social","wDoCKpidZGNrnVa","3179 PwBEhHbptjLTJRX St.","+1-938-530-2417","Mon-Fri Closed, Sat Closed, Sun Closed","36","rJlxBFBaqbPNJRjfATcppWrUYAIKqR","No","5","Good","Yes","39 minutes","6","Not Accredited","http://uzyiowa.com"
"1540","8.0","twzPOBlGBKlMLzNosENu","Education","adnkLvPIJCZcKGc","8107 gDmFxVwVGXaFjCo St.","+1-550-607-2075","Mon-Fri Closed, Sat 7AM - 6PM, Sun 7AM - 6PM","78","pFoqHMtgskYFDXeIDmghugjhSmGcuV","No","3","Poor","Yes","96 minutes","6","Accredited","http://gfznqsuo.com"
"1541","7.0","ouAXseFBWpSMkmXHGAHo","Recreation","SMWzBrLzlMNdDoL","2935 yDFpKbHstPAQnMN St.","+1-262-817-1718","Mon-Fri 6AM - 7PM, Sat 6AM - 7PM, Sun 6AM - 7PM","90","DvIRupOKCxxtavYeaovrGnEjJwAQAo","No","2","Good","Yes","85 minutes","7","Not Accredited","http://tibrmurdk.com"
"1542","8.0","UBFUgPsKRsWcnUHDhhef","Social","ftfUZdDimCIxENO","4418 yONcUwNWJsVcmup St.","+1-394-205-7072","Mon-Fri 8AM - 7PM, Sat Closed, Sun 8AM - 7PM","87","dqYniZoZNRiXNmzfibonCTiXVXrXkM","No","4","Average","No","38 minutes","4","Accredited","http://qroelkqtz.com"
"1543","8.0","OaDDxtKUXiggsSLccEJG","Healthcare","lgEBotsWFqxvPqB","1711 buyFHURaXUGCaoE St.","+1-728-891-3335","Mon-Fri 8AM - 7PM, Sat 8AM - 7PM, Sun Closed","83","RDpsXNoJenTVNFtaPwbvKVZDtGEPfB","Yes","3","Average","No","77 minutes","7","Accredited","http://quyyfwf.com"
"1544","8.0","PHloHwBfJOWOyfIfsfmZ","Healthcare","apDvEPKbmdIxKLM","3268 AWYssudSjovFNMs St.","+1-847-935-9605","Mon-Fri Closed, Sat Closed, Sun Closed","73","eMpagjNUOxJhJFXrNbFnrkNzKLQhdi","Yes","4","Poor","No","62 minutes","2","Not Accredited","http://etrqrktbtz.com"
"1545","8.0","DgoNfxEEyjFyJipzgLij","Social","zmNaaDzXabLdCvj","4011 GMgQyeSuKdwWQPm St.","+1-697-609-7208","Mon-Fri 7AM - 8PM, Sat Closed, Sun 7AM - 8PM","6","xUgyWKhwIubuXFOhdYGlwnBQSTyUYK","Yes","3","Average","Yes","61 minutes","10","Accredited","http://qfedci.com"
"1546","24.0","RBwnvzHqipKOUaFQuXlM","Social","yqQOyeTjSNbVEUe","4926 YoEDQogVfzIXsoT St.","+1-581-991-3237","Mon-Fri 7AM - 10PM, Sat 7AM - 10PM, Sun Closed","46","MpDPcBamBSBeJXWDneSdpBZdrdDpjF","Yes","2","Average","No","108 minutes","7","Accredited","http://hysdlh.com"
"1547","31.0","PrslsjSrLliQRFnQECsX","Healthcare","rCCFGoujsukUyKQ","112 IbZdLOwazVhmkZZ St.","+1-344-972-9116","Mon-Fri 6AM - 10PM, Sat 6AM - 10PM, Sun Closed","75","yFQRWNnAUMfAMVUssosdZUcrJSlguJ","Yes","3","Average","Yes","43 minutes","5","Not Accredited","http://arerwso.com"
"1548","77.0","kKVpaEnXzxibekYscRnR","Healthcare","HrnzqJDmrdPdrcF","7792 GtFJhYVxKGxQYOM St.","+1-963-480-4465","Mon-Fri Closed, Sat Closed, Sun Closed","95","UinIfiJRsrBLysIyyuVpcZJnKYCWZX","Yes","1","Good","No","35 minutes","1","Accredited","http://jfcufnta.com"
"1549","3.0","NISjFVAlYgvZTQRuUgtw","Social","SOFKgNzpSwwudez","381 KLeXaGrpKvDmErV St.","+1-939-353-8170","Mon-Fri Closed, Sat 7AM - 8PM, Sun 7AM - 8PM","46","uRJOkfVltrgaAeDjzTtWgBOJlzltcE","Yes","1","Poor","No","34 minutes","10","Not Accredited","http://ugzklr.com"
"1550","6.0","nXeGCINlLtxnDWvIfxlO","Recreation","APrnnKfdBGbuyEO","2979 SoCAzxAoOmEisAk St.","+1-958-488-6461","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","11","IRjIHoRYURupUtdpZSNkkwpKRBhGKP","Yes","1","Poor","Yes","113 minutes","4","Not Accredited","http://pffdxje.com"
"1551","33.0","kQTooaFBiKqYwsDRHRqK","Healthcare","IBeEDomvxKvmCsS","3703 vtLkWlsPKLYxZjz St.","+1-645-942-4499","Mon-Fri Closed, Sat 6AM - 6PM, Sun Closed","96","MrhiYOiPCyHDQZvFdAjVgKraAHlzgH","Yes","1","Average","Yes","112 minutes","4","Accredited","http://jtpgxxc.com"
"1552","6.0","MrIMtUWxmyOrMSKmkLvL","Recreation","NIDAgtRFrgFwJIC","2391 BADesFSIHOuoVnG St.","+1-388-477-2196","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","50","nBXONASFaAKenbRAVUebvswpTIblnq","No","4","Average","Yes","31 minutes","3","Accredited","http://ymlvgl.com"
"1553","3.0","ceTJwVfpNUOzrXChWKCq","Recreation","HauvkTsjIENozTh","9290 ESsAYlsfRXSVDnd St.","+1-941-565-1774","Mon-Fri Closed, Sat 7AM - 7PM, Sun Closed","18","QmVYBdYVGembhJZYqHglXulZukLVcb","Yes","4","Average","Yes","98 minutes","10","Not Accredited","http://dawtxqyr.com"
"1554","32.0","cXFWnNgWDTQFQsEJHWwU","Social","wSMyKMZGXPZQodq","4723 xHtCAUrfXoCLFou St.","+1-830-884-5479","Mon-Fri Closed, Sat 8AM - 8PM, Sun 8AM - 8PM","92","cigIGhmlPjhdEMBdRlzKvYiOZIgAjl","No","4","Average","No","29 minutes","7","Not Accredited","http://vzvekdkc.com"
"1555","28.0","qAaaSMYUSObTOZshUBbV","Recreation","mgeNPPMRDIpsFbe","9988 kBTMgUDsJtpGYbH St.","+1-325-962-4527","Mon-Fri Closed, Sat Closed, Sun 6AM - 7PM","77","jGOpZnbgRpNlfBotSTngyAfUinqWZH","Yes","1","Good","No","93 minutes","1","Accredited","http://vixpjo.com"
"1556","6.0","xijyofKJyQcBSUrWIoxz","Healthcare","hfTHAwWSRusCnfH","7672 zNrUbLBudPdjocr St.","+1-803-336-6831","Mon-Fri 8AM - 5PM, Sat 8AM - 5PM, Sun Closed","86","qIcUkNNMKXJZofJbjrAyOUEbSAMRbr","No","1","Poor","Yes","99 minutes","10","Accredited","http://dxtxhrlcd.com"
"1557","76.0","pyVgXsCcTIFhqitBEhWk","Recreation","sPBihCezSaQRmpE","3980 JuXFlEOsHUtgDlI St.","+1-325-225-6693","Mon-Fri 6AM - 9PM, Sat 6AM - 9PM, Sun Closed","7","arAAnsPEeDfJQZaDqgeuGMCPvvDnAj","No","1","Average","Yes","31 minutes","7","Accredited","http://nmqvqzwgc.com"
"1558","32.0","ZKWLAerGgfhACfNtYLZj","Healthcare","SvpCUClgSwSfQva","8145 dlNmYLxEXmKVMdk St.","+1-548-366-1047","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","49","kFytRioLxuGxDoRqMbmLoVBVWGYGrw","No","4","Poor","No","18 minutes","8","Accredited","http://usnkonhok.com"
"1559","24.0","UHgiWsiWthLGDiURDsPW","Recreation","aqErzOjfBgtqEXY","9951 QRzxLIXjqJqhoXl St.","+1-979-574-1756","Mon-Fri 9AM - 7PM, Sat 9AM - 7PM, Sun Closed","35","PBXrcfAxYmFbDOpdeISDbVcZiZQQiB","Yes","3","Good","Yes","35 minutes","1","Not Accredited","http://ktjjcitx.com"
"1560","32.0","oTpxUcvtgSGVFpiTfmra","Social","lDwVWOujwsxbaHx","293 qCQrDVdFuSRegaA St.","+1-971-657-6003","Mon-Fri Closed, Sat 7AM - 5PM, Sun 7AM - 5PM","70","dhVIIkFvBkkjrWedFAsWSVGosNqsGO","No","3","Good","Yes","12 minutes","8","Not Accredited","http://ttkpnvlrgf.com"
"1561","32.0","YSiqEUlglBPNsshzAGuR","Social","uKBKALPmaMgZFNl","7470 oeaPougkCUrkgHc St.","+1-424-843-7644","Mon-Fri Closed, Sat 7AM - 8PM, Sun 7AM - 8PM","95","suDStOHiyxJvDXGvTljeTBeJjUhrBr","Yes","4","Average","No","16 minutes","8","Not Accredited","http://rncbob.com"
"1562","28.0","OJzeAYNesBXivzrKrMsR","Social","yCZkqOVdOCojYhS","2860 EcLVSBgvrVsIHPL St.","+1-333-326-5268","Mon-Fri Closed, Sat Closed, Sun Closed","19","pzbeAMPKRPRwqoHOuSOlwetrsPluPI","No","1","Good","Yes","44 minutes","5","Not Accredited","http://duzomhh.com"
"1563","32.0","VIQbzKcxOvLSYnQDOHtk","Recreation","rGpqttsoDTdvVKE","7744 qOFPMohZZgYdQVC St.","+1-669-746-9880","Mon-Fri Closed, Sat 6AM - 5PM, Sun Closed","75","XYLAicFykXHRitGrnOuBSLHhdpZifN","Yes","4","Good","No","83 minutes","10","Not Accredited","http://ygazxeqapm.com"
"1564","32.0","kkbNZSzkMniAQtNOHdql","Education","IgDZyedQrqaWIvU","5810 LoMRtiHRUeuTSFo St.","+1-941-505-3103","Mon-Fri Closed, Sat 8AM - 8PM, Sun 8AM - 8PM","96","rzRPxnjFNIviOTDMnxhuFdHKFNmPEp","No","2","Poor","No","86 minutes","10","Not Accredited","http://zsjpagat.com"
"1565","28.0","CUVdQbOnyklLXCmOBobd","Recreation","WfLsoPYINHGWnrE","9167 fnVzSODeDGtVVFp St.","+1-412-983-1072","Mon-Fri Closed, Sat 6AM - 5PM, Sun Closed","95","vjjpOQaTiqcoaOUlWBNZpwNiJKRGlO","No","2","Good","Yes","54 minutes","7","Accredited","http://okvntag.com"
"1566","32.0","JSYoKfPWBNcZkCGmvTlu","Healthcare","mdkCOctHensbnYG","9587 OheuXcKwZUURRVV St.","+1-287-736-8691","Mon-Fri Closed, Sat 8AM - 5PM, Sun Closed","6","AhtnQIzLMqAwahUjYHLbfYalCKHMhC","Yes","3","Average","No","81 minutes","7","Accredited","http://wzrukcxme.com"
"1567","32.0","qWTvkPtfoGTGGvYZHhqU","Recreation","OUFVXaDEnEbNeUj","5579 nVVGcBBzGFcAeKd St.","+1-663-512-5381","Mon-Fri Closed, Sat 6AM - 8PM, Sun 6AM - 8PM","32","KJllzjDWQfIOLLzXgRnnlcLOZLewuL","Yes","4","Average","No","25 minutes","6","Accredited","http://csqxwfngn.com"
"1568","61.0","DEbQgtJRgGtRosbbXrCy","Social","YELpGZBZItwlkpg","3862 xJUFBVVQdravwgb St.","+1-500-920-5327","Mon-Fri Closed, Sat 8AM - 11PM, Sun Closed","45","OVpGVhbtOVyhLdgYmaasExmlEoUhFf","Yes","5","Average","No","119 minutes","3","Not Accredited","http://sepls.com"
"1569","8.0","KOXsBSrHBJqbIcLYpQQn","Education","vwrSLSmpcgUNoBE","6923 yvoNFMfAjMrnhwG St.","+1-300-601-4507","Mon-Fri Closed, Sat Closed, Sun Closed","95","xxtPAdLWkbUjwUDqBVmZwZldjEbFuv","Yes","2","Good","No","71 minutes","10","Accredited","http://uhmwb.com"
"1570","29.0","ppMuBCIrDUjALTbCJJpv","Healthcare","AgBPBHeRukxmYRu","9026 mvSWxiJyuzjyEUO St.","+1-502-893-6444","Mon-Fri Closed, Sat 8AM - 9PM, Sun 8AM - 9PM","73","iHAWnIcSNGfZsmWnxkLFfUWPNfnbVh","No","1","Poor","No","98 minutes","9","Accredited","http://lcophgozht.com"
"1571","24.0","okGalGmMXeJYROLRgAko","Healthcare","dlJyBtVpAvIcjci","6540 lHLhCfWdUJysbnQ St.","+1-887-690-7834","Mon-Fri 9AM - 11PM, Sat 9AM - 11PM, Sun 9AM - 11PM","92","eunIOGbQooCFCMwRhuUFWIBTMUkPLN","No","5","Poor","Yes","26 minutes","1","Accredited","http://qprdr.com"
"1572","22.0","FiwoYFxbrrNmxQraWOIB","Recreation","NBhPRrcmPhVkQqO","4404 eCUXzWqHEUvQUgs St.","+1-514-664-7839","Mon-Fri 6AM - 9PM, Sat Closed, Sun Closed","68","heOTLsPGhjZtYoHEymVwHEUIwtZDSN","No","4","Good","No","84 minutes","5","Accredited","http://qmkzl.com"
"1573","28.0","wISGuiGOrlriouYktxvb","Healthcare","RLnbhyHiJTWHkmU","9823 xgukCbIxsUOyCEi St.","+1-780-753-5039","Mon-Fri 7AM - 9PM, Sat 7AM - 9PM, Sun 7AM - 9PM","22","IYwAjhDchwBHpbGRtVSCDCzIujjYfp","Yes","4","Average","No","29 minutes","4","Not Accredited","http://eppcuk.com"
"1574","32.0","INttWZjvHwuczbpkjTYi","Education","BRyxxreMjodAhCX","1386 oDdAZgrhlfrolVk St.","+1-501-332-6695","Mon-Fri Closed, Sat 8AM - 11PM, Sun 8AM - 11PM","45","xMPBXUwGovUKIKWnSrJiHhRYvhESKQ","No","5","Poor","No","25 minutes","9","Accredited","http://slobzc.com"
"1575","68.0","ErvBMekSTWCYuYPDESPx","Healthcare","sUirxxiinDgjmtz","3486 YItKqZBoXbGHrvb St.","+1-829-649-8789","Mon-Fri 6AM - 9PM, Sat Closed, Sun 6AM - 9PM","12","qHvqoyMThqLkAMMChUakfXflcYCwOi","No","3","Average","No","60 minutes","5","Not Accredited","http://hmquhobm.com"
"1576","50.0","uAIgbsQyexIqYWOdegIm","Recreation","HIrtRSXlDxhzUee","1269 McxEgiiLVqqXMdt St.","+1-431-234-3633","Mon-Fri Closed, Sat 6AM - 10PM, Sun 6AM - 10PM","8","mYOUspmIHvbtXoazeRYJdEyuiIAlwV","Yes","2","Poor","Yes","49 minutes","9","Not Accredited","http://shbsq.com"
"1577","39.0","SVqYGzSMaQLtFcTDlQJg","Education","KNFXOZrCBBdPIba","1135 OGHEscBZhcmyIbB St.","+1-831-843-8806","Mon-Fri Closed, Sat 8AM - 7PM, Sun 8AM - 7PM","52","NUXTYNJcefOnAyrYAyAFtKwNewFHkR","Yes","4","Average","Yes","27 minutes","8","Not Accredited","http://fafitxqrv.com"
"1578","7.0","IQMoZcZLyGMzATXhweoI","Recreation","GDcyOKtHmxrbOSM","684 OpNTflpTLMbWKsL St.","+1-620-406-4767","Mon-Fri Closed, Sat 7AM - 11PM, Sun 7AM - 11PM","23","HEhrUiruMBaoEGYTNGrtUNrfDlkwHB","Yes","2","Average","Yes","68 minutes","5","Accredited","http://alydr.com"
"1579","32.0","WkIfhECDyjTkkghKoysB","Education","jnldThkgmQOdEaa","468 sYHLnpdXsfzVAgp St.","+1-889-357-3698","Mon-Fri 6AM - 8PM, Sat Closed, Sun 6AM - 8PM","2","wUqVtwgoqIBZZpEAeUpISxDdklZoNL","No","1","Poor","No","10 minutes","9","Accredited","http://nlgqawm.com"
"1580","22.0","ETwiwmJMFjHWWNjSVLAh","Healthcare","ebUqIZzmcLIgFYP","3581 xQNOyhKYQWLpZKC St.","+1-279-801-4284","Mon-Fri Closed, Sat 9AM - 7PM, Sun 9AM - 7PM","88","qWTUxYdCijihOATbMmymhQBFgYZruO","No","2","Average","Yes","78 minutes","8","Accredited","http://vowbfguyhm.com"
"1581","8.0","NGgZjbPzVdNXMfJFvAgR","Recreation","YhpDwxxorpUDBhZ","5882 zVjGOMCWWkcQPpX St.","+1-771-376-3685","Mon-Fri 9AM - 8PM, Sat Closed, Sun Closed","2","UwUNpVtgEmcwmbJXitVCuuYQenGtUT","Yes","5","Average","No","43 minutes","8","Not Accredited","http://iqqok.com"
"1582","77.0","iFxNbRIaUUfCLwqVBHYs","Healthcare","WfeDdKCMICmqJTF","3906 oANETvpMCkDJPau St.","+1-920-634-9090","Mon-Fri Closed, Sat Closed, Sun Closed","84","dnKCwzHOtdanBetRBZKmKnjQFplzHS","No","1","Average","Yes","74 minutes","8","Accredited","http://jehatedyve.com"
"1583","27.0","VZjhKOnhDZlOQYrjUhRy","Social","bpPQLgVKpcAHOTt","5951 PaqedmgQZUKiHMx St.","+1-492-338-8369","Mon-Fri Closed, Sat 8AM - 5PM, Sun Closed","57","aHThiMomaGpoyWYokPTlIzKxBriobl","No","2","Good","No","105 minutes","3","Accredited","http://ycrdgjn.com"
"1584","77.0","DQgxzPxNDTaBrcCggWrY","Social","xEHFkQqtRbEDjLe","5634 USxOUwzIxbGxvZt St.","+1-372-388-6867","Mon-Fri 7AM - 10PM, Sat 7AM - 10PM, Sun 7AM - 10PM","67","VHpAyfmcmExIBQVXHvEFrJjgEJowQB","Yes","2","Average","Yes","80 minutes","4","Not Accredited","http://hcytn.com"
"1585","26.0","zZARWBXTMrGKvhSXoXUe","Healthcare","DEOLAwgAiWuukxW","6347 YfUnidAxLLAmZlv St.","+1-813-564-5393","Mon-Fri 8AM - 9PM, Sat Closed, Sun 8AM - 9PM","78","WePZjVyjfGHWhYWpVFQFvVmhtvqZKx","No","5","Poor","Yes","113 minutes","3","Not Accredited","http://fzfjblut.com"
"1586","34.0","mvFKWcTggcJPiiNVddDZ","Social","ALOsEycebYrBEwe","8571 zMizFgPIqHUsOtC St.","+1-852-844-7889","Mon-Fri Closed, Sat Closed, Sun 9AM - 8PM","71","lItqTknkdUQbIQmRtZAyoYOkylCBqJ","No","2","Good","No","35 minutes","3","Accredited","http://nrhrskrxx.com"
"1587","28.0","chUZTpPhwuHgbZcDVXKB","Healthcare","DSbMyPyLLUncJmd","7495 OPLgWRLOkljPvQi St.","+1-313-552-5514","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","26","exEtTsBdClmWqUrOsrpUpawpCumWLT","Yes","2","Poor","Yes","25 minutes","7","Accredited","http://jiidh.com"
"1588","28.0","iqGFTdpgPOFtFwVeBrMT","Education","cUYyVynfTAsBOfx","1977 oRCdRLbUBRBJbHL St.","+1-520-807-8427","Mon-Fri Closed, Sat Closed, Sun 6AM - 11PM","84","rbtbJojYSBpsQEcefxjCwauziwwDeM","No","1","Average","Yes","72 minutes","5","Accredited","http://pmkamu.com"
"1589","34.0","tmYqczWhNhcOpGQuRAaK","Recreation","ggMGAjmiMDzplcP","3463 GnppebzLInRlRss St.","+1-714-440-6910","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","13","aYcxkJDKenhhKHvxuHbHBXxGEoXQbR","Yes","4","Average","No","52 minutes","3","Not Accredited","http://hpgkn.com"
"1590","49.0","SBCKfhkDLRTQTGMFjFwK","Healthcare","VZwrMJcYqPJgypT","3366 JCDgaQPyryztvgs St.","+1-876-295-1263","Mon-Fri 7AM - 5PM, Sat 7AM - 5PM, Sun 7AM - 5PM","9","gDdSCsADeuBbkzjKHVIUgRfLCwMzDD","No","4","Poor","No","91 minutes","2","Not Accredited","http://aepanzzhfw.com"
"1591","33.0","gYitJNRGfpDpSKLtDFsa","Recreation","TdyFswfhRehkSgP","3689 YYUgRPwRtceIsYP St.","+1-637-268-5617","Mon-Fri Closed, Sat Closed, Sun Closed","23","kTFlpQMUnxdbQVCBzMsxejMDmcOHNQ","Yes","3","Poor","Yes","78 minutes","7","Not Accredited","http://bznrerk.com"
