"Building_ID","Community_ID","Community_Name","Description","Zip","State","Country","Area","Population","EmploymentRate","CrimeRate","Amenities","PublicTransportAccess","QualityOfLifeIndex","HealthCareIndex","CostOfLivingIndex","PollutionIndex","ClimateIndex"
"251393","4.0","LINCOLN SQUARE","Description here","60625.0","IL","USA","25.0 sq mi","8956","0.74","0.19","bNPKyMDfTtmBFlNykZIe","Good","65","90","76","19","19"
"251392","17.0","DUNNING","Description here","60634.0","TN","USA","34.7 sq mi","47023","0.93","0.48","aFJeFLDvJlohoszjNbNH","Average","55","72","66","76","42"
"251391","1.0","BRIDGEPORT","Description here","60616.0","IL","USA","12.7 sq mi","43842","0.58","0.02","chcNBOpCSWJRqMsJXUUt","Good","87","78","75","42","83"
"251387","38.0","GRAND BOULEVARD","Description here","60653.0","VA","USA","36.0 sq mi","24571","0.97","0.01","lJepLXMtTLYIaZlmDUeW","Good","96","88","61","97","5"
"251385","6.0","LAKE VIEW","Description here","60657.0","MN","USA","53.0 sq mi","9842","0.61","0.03","gHKHHjreqniVAZwCWCml","Average","92","92","59","60","45"
"251384","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","16.0 sq mi","28908","0.62","0.06","DFbIglOwdIbpOoJwneeI","Good","76","86","74","67","63"
"251383","1.0","AUSTIN","Description here","60651.0","VA","USA","68.7 sq mi","23874","0.86","0.42","KIeTACfgnkEiQpnQkepJ","Average","85","89","64","29","94"
"251382","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","78.0 sq mi","41721","0.85","0.44","SaZGAJtPGMWsRplpVJqm","Good","90","81","70","55","57"
"251377","65.0","WEST LAWN","Description here","60629.0","IL","USA","38.7 sq mi","26274","0.71","0.27","DqPhriaBjDBTQeuSALdj","Good","86","100","50","18","73"
"251376","6.0","LAKE VIEW","Description here","60652.0","IL","USA","82.6 sq mi","16192","0.84","0.19","BaVWdCIzYPiqhZSKyvWZ","Good","84","79","54","59","53"
"251374","23.0","HUMBOLDT PARK","Description here","60624.0","OH","USA","18.9 sq mi","37291","0.67","0.41","BTcmXUSMXThyYYsXBupY","Good","64","51","78","16","23"
"251372","21.0","AVONDALE","Description here","60618.0","IL","USA","83.2 sq mi","21878","0.79","0.44","zClsurwnvZzgihuQMmZw","Average","79","76","94","91","46"
"251368","52.0","EAST SIDE","Description here","60617.0","IL","USA","67.8 sq mi","15452","0.85","0.42","xGptDpaHjgcYJdCCpipr","Poor","57","87","68","47","55"
"251365","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","16.3 sq mi","24668","0.62","0.17","HkpzyigEhEkihrcwjCFx","Average","76","93","69","9","71"
"251364","24.0","WEST TOWN","Description here","60642.0","NC","USA","18.6 sq mi","11370","0.85","0.34","XMXtkIlfvuSPMWwALtlz","Average","74","89","79","25","89"
"251359","50.0","PULLMAN","Description here","60621.0","FL","USA","86.8 sq mi","21280","0.85","0.17","zBrRbmgPLkAACDWYXRZS","Poor","73","83","100","82","61"
"251358","16.0","IRVING PARK","Description here","60641.0","OK","USA","34.9 sq mi","5333","0.59","0.42","EaJxaHLIIXBpWTxxUZqz","Good","55","67","51","79","8"
"251356","8.0","NORTH LAWNDALE","Description here","60623.0","IL","USA","73.3 sq mi","25815","0.77","0.07","PohlkwxjqKmfojoUTHwI","Average","72","100","99","14","98"
"251355","8.0","WASHINGTON HEIGHTS","Description here","60628.0","IL","USA","60.7 sq mi","43165","0.82","0.45","tTuxORTAbJOOhehUnMMQ","Poor","60","85","85","35","31"
"251352","60.0","BRIDGEPORT","Description here","60629.0","IL","USA","70.8 sq mi","5573","0.84","0.23","QZaXwcqSEjEpokhdyGme","Average","99","100","63","77","4"
"251347","59.0","MCKINLEY PARK","Description here","60609.0","OK","USA","83.3 sq mi","9242","0.53","0.17","DSlRiKInAebMRYcOkouY","Good","56","100","83","45","70"
"251346","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","20.7 sq mi","21507","0.61","0.39","KvxIZfSXWIJKJujRFhOP","Poor","82","77","62","42","73"
"251344","21.0","AVONDALE","Description here","60618.0","IL","USA","50.1 sq mi","11174","0.99","0.25","OWQpyLPtdBoAUHtVUhWK","Good","58","73","79","98","4"
"251341","32.0","LOOP","Description here","60603.0","IL","USA","98.9 sq mi","32239","0.79","0.41","sNWSzDoEPlsYsUcufLaX","Good","69","77","56","84","86"
"251340","8.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","32.3 sq mi","30072","0.5","0.36","TIZGWZcCabSCSzYXtqZn","Average","66","80","60","2","72"
"251338","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","96.3 sq mi","5769","0.75","0.18","nNqdNkMWkUySzbRGaevh","Average","53","74","90","28","71"
"251337","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","45.6 sq mi","8541","0.77","0.42","SWCyEzEOYkSFTJXDdhjw","Poor","85","50","84","19","9"
"251334","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","10.9 sq mi","24010","0.72","0.18","vxyBzMPqOXbPFnGoUfIt","Average","95","91","71","38","99"
"251331","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","91.7 sq mi","17155","0.91","0.15","uFCDVbDYpwDHSWcUNZwg","Average","88","78","97","25","27"
"251328","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","15.0 sq mi","16642","0.54","0.25","AqUqZbOlMeLfGenLCiHk","Average","73","82","93","27","25"
"251327","32.0","LINCOLN PARK","Description here","60614.0","VA","USA","15.3 sq mi","26301","0.63","0.2","uItbROAnHpYsCgwBKfGE","Average","75","52","68","26","41"
"251326","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","54.3 sq mi","11581","0.81","0.15","gUcykLoaQKpxJUvWUhPh","Poor","81","61","55","32","48"
"251324","24.0","WEST TOWN","Description here","60614.0","VA","USA","92.0 sq mi","7202","0.64","0.17","FlITRQljnAoihgsVItCc","Good","80","91","64","49","54"
"251321","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","62.7 sq mi","25126","0.99","0.12","gxtiEDKJvSzalYawNnau","Poor","51","64","66","38","27"
"251320","24.0","WEST TOWN","Description here","60661.0","KY","USA","67.9 sq mi","6963","0.69","0.15","SnxNqzxKpvLWQPBvWunX","Poor","87","53","58","39","99"
"251319","15.0","PORTAGE PARK","Description here","60641.0","OK","USA","46.6 sq mi","32980","0.97","0.34","ReGacoKDsNzQphLxpEyc","Average","78","99","80","91","49"
"251317","24.0","LOOP","Description here","60601.0","VA","USA","8.4 sq mi","35253","0.89","0.3","LFDvsSeddOzeaqvssxwv","Poor","56","75","72","15","79"
"251316","1.0","ROGERS PARK","Description here","60626.0","IL","USA","67.8 sq mi","21267","0.93","0.17","gjCLoteYPSxAcZTaOQnG","Good","88","79","59","36","37"
"251315","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","50.3 sq mi","39577","0.91","0.38","IoaRWyyeQaMspFfOhYlg","Good","91","93","57","75","20"
"251312","22.0","LOGAN SQUARE","Description here","60647.0","IL","USA","92.9 sq mi","3634","0.76","0.24","VYgHqTIoCrTgLQNjbHBT","Average","52","93","92","10","76"
"251301","8.0","LINCOLN PARK","Description here","60614.0","VA","USA","38.6 sq mi","5832","0.58","0.46","bkYMOuIUeHjrvxMgdcvO","Average","88","65","75","87","47"
"251297","24.0","WEST TOWN","Description here","60622.0","IL","USA","28.1 sq mi","1467","0.9","0.33","uhqlPmKUQJeQdmiqabjz","Average","62","88","72","91","3"
"251294","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","51.5 sq mi","25392","0.79","0.14","LAyXBcixhjCRluhABLFD","Average","89","95","94","20","10"
"251290","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","24.0 sq mi","13825","0.97","0.21","ERpfdWjelSibEbQghmWJ","Poor","99","68","90","99","89"
"251289","7.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","12.3 sq mi","39159","0.71","0.21","TAgbOnKTTzGdlUJZNNOP","Poor","87","84","84","60","17"
"251287","10.0","NORWOOD PARK","Description here","60631.0","MN","USA","77.1 sq mi","10794","0.58","0.28","BQVXIIkNQPtKKTRVYcrN","Poor","51","53","68","83","17"
"251282","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","65.1 sq mi","2197","0.54","0.2","soqyvfTynIezMUvdfOFq","Poor","57","78","89","15","78"
"251281","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","69.4 sq mi","46787","0.96","0.33","XvgJSACukDXOslZANhgV","Average","71","79","62","0","49"
"251279","27.0","EAST GARFIELD PARK","Description here","60618.0","IL","USA","98.7 sq mi","6909","0.67","0.14","qlUeFSbLugSXrVIQdssh","Poor","59","93","86","19","61"
"251278","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","71.2 sq mi","4551","0.64","0.47","VtbKDhpeHtWLqgtPUUXr","Good","69","81","96","24","10"
"251277","21.0","AVONDALE","Description here","60618.0","IL","USA","74.0 sq mi","45067","0.89","0.14","yWJpxJEqDORrnpqrayrD","Poor","76","67","91","42","99"
"251275","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","33.4 sq mi","30205","0.86","0.49","ZdoqZCvLxMpOAjNugyJC","Poor","93","70","81","20","45"
"251274","6.0","LAKE VIEW","Description here","60657.0","MN","USA","38.4 sq mi","34092","0.52","0.02","mlMQLnWitRLgLpCzZhZo","Poor","91","97","93","37","0"
"251268","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","64.4 sq mi","19023","0.65","0.36","GNFyAYvAHZlYYKhcRavb","Poor","87","96","80","58","70"
"251267","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","28.0 sq mi","48590","0.68","0.2","VwWJQgRmyxMxqZhAPwQT","Good","73","87","76","83","16"
"251260","6.0","LAKE VIEW","Description here","60657.0","MN","USA","54.3 sq mi","37996","0.78","0.33","kjcOIObOEjmiYLBHpldA","Average","75","69","71","36","45"
"251257","6.0","LAKE VIEW","Description here","60657.0","MN","USA","42.9 sq mi","32673","0.56","0.04","VjljznmkPnvYITUQBmRR","Good","79","93","74","40","95"
"251256","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","41.2 sq mi","49336","0.84","0.04","cDhUbtWHOceykgjIejjf","Poor","70","85","61","41","38"
"251255","33.0","NEAR SOUTH SIDE","Description here","60605.0","IL","USA","30.4 sq mi","35515","0.85","0.02","DiLybGgSrtJxiYlUbaZW","Average","76","86","95","64","40"
"251254","3.0","UPTOWN","Description here","60613.0","VA","USA","33.0 sq mi","40662","0.97","0.48","DfNXBosjKRIzLVHjjoce","Poor","53","55","97","83","19"
"251253","8.0","NEAR NORTH SIDE","Description here","60607.0","IL","USA","61.0 sq mi","10949","0.59","0.39","WFRvujxDXCDtALeKkKnz","Good","65","65","73","6","56"
"251246","7.0","KENWOOD","Description here","60615.0","VA","USA","47.5 sq mi","39139","0.77","0.49","CJMHzzrUmuEXmmYvRESO","Average","86","92","83","26","95"
"251245","24.0","LAKE VIEW","Description here","60613.0","VA","USA","4.7 sq mi","20797","0.8","0.14","DjmwIlgpYrPZYIOygFCM","Poor","58","85","62","42","46"
"251243","49.0","ROSELAND","Description here","60661.0","KY","USA","28.6 sq mi","24597","0.73","0.47","abcaUJweNMyVbXnIORZt","Good","69","59","55","6","6"
"251241","32.0","NEAR SOUTH SIDE","Description here","60616.0","IL","USA","93.1 sq mi","49984","0.89","0.43","bCowjZEcPnkrThYTKaOm","Average","52","90","97","68","64"
"251238","66.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","73.8 sq mi","15858","0.92","0.14","AqgUrPGBDiabPyvpKnlH","Good","81","75","68","68","41"
"251236","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","72.3 sq mi","18612","0.85","0.03","ZHTfIFrFJgqBzauSSKog","Good","57","76","74","71","59"
"251235","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","21.4 sq mi","14260","0.71","0.37","OpDYsoLTXQqRFXRzVflK","Good","54","74","51","44","28"
"251234","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","59.9 sq mi","35137","0.51","0.41","oyYpqCWwnoQxlVuqYaVc","Poor","84","65","90","61","85"
"251233","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","14.3 sq mi","45583","0.82","0.14","EjAPZKJIeniRCxcehKtC","Good","60","72","81","2","50"
"251231","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","98.7 sq mi","18542","0.75","0.26","OFughcqJBZZWWywubOHC","Average","81","77","90","68","89"
"251230","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","20.2 sq mi","7007","0.78","0.24","qkTPxWfNGgZPdYcLGOtM","Average","58","64","50","92","79"
"251229","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","62.8 sq mi","36473","0.61","0.22","xLvolEfnJsqdyCRHwcUP","Good","92","93","63","54","70"
"251228","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","51.9 sq mi","23005","0.88","0.44","dSMUjgmyLwjBXBABfpDd","Poor","75","100","98","3","43"
"251226","24.0","WEST TOWN","Description here","60654.0","VA","USA","7.3 sq mi","41015","0.68","0.05","EcEPqGUlLeOuuFwrozkZ","Average","78","95","77","70","48"
"251222","31.0","LOWER WEST SIDE","Description here","60608.0","IL","USA","44.2 sq mi","22875","0.89","0.47","mlIqdWKvOAWRBdWgkLGc","Average","99","67","93","89","40"
"251221","77.0","LOOP","Description here","60606.0","IL","USA","52.0 sq mi","15491","0.72","0.21","zwzDJUokLafsQAiibyrO","Good","60","94","64","80","44"
"251220","3.0","UPTOWN","Description here","60604.0","NC","USA","78.0 sq mi","38017","0.75","0.09","tAfbjpYeLTIvhxWYkPfw","Poor","75","71","53","43","52"
"251219","6.0","LAKE VIEW","Description here","60657.0","MN","USA","75.5 sq mi","41587","0.99","0.48","fZkraPOYCwuMSmDpYNyA","Poor","93","99","87","25","50"
"251218","33.0","NEAR SOUTH SIDE","Description here","60605.0","IL","USA","57.6 sq mi","1290","1","0.38","jVVYoJnGIFOHqknMWznN","Average","83","77","50","46","93"
"251217","6.0","LAKE VIEW","Description here","60657.0","MN","USA","20.2 sq mi","29516","0.59","0.49","rBcVBfIfNDVXjNHdcWpY","Average","61","99","50","40","14"
"251214","3.0","UPTOWN","Description here","60613.0","VA","USA","8.8 sq mi","3292","0.64","0.01","dvOHKIczSDJXMpeaCvKy","Good","90","75","83","54","44"
"251213","32.0","LOOP","Description here","60605.0","IL","USA","94.2 sq mi","12820","0.84","0.01","JInJwpYqIHmTIrgKdTaL","Poor","61","66","72","13","78"
"251212","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","11.0 sq mi","18310","0.98","0.44","KqhtMFFlkzvcuchIBFbI","Average","56","74","88","22","100"
"251209","6.0","SOUTH CHICAGO","Description here","60617.0","IL","USA","36.7 sq mi","12582","0.63","0.09","qocLmfaMaRpbVNGoawBl","Average","86","89","82","4","20"
"250176","76.0","OHARE","Description here","60666.0","FL","USA","86.4 sq mi","39192","0.87","0.34","JLGeOfffjSmkkffxjNeA","Average","99","82","77","36","41"
"250171","32.0","LOOP","Description here","60602.0","IL","USA","94.3 sq mi","44952","0.99","0.18","OtxUlOnLOiqlRkFjKWjP","Average","73","63","84","62","28"
"250161","24.0","WEST TOWN","Description here","60651.0","VA","USA","1.5 sq mi","48739","0.91","0.01","dCcGnNurMZonjapAuJwQ","Poor","84","87","71","11","45"
"250146","32.0","LOOP","Description here","60606.0","IL","USA","84.6 sq mi","24554","0.82","0.16","tyPNQZHUKkRAVGBBHNUk","Good","79","92","85","73","3"
"250145","32.0","LOOP","Description here","60601.0","VA","USA","11.6 sq mi","13039","0.99","0.26","GhHBVpmbxBYwHzLskdmH","Good","70","88","57","89","35"
"250142","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","57.0 sq mi","37304","0.58","0.31","gsIsSWtTtOtKkqLoOVgE","Good","59","53","61","55","46"
"250141","32.0","LOOP","Description here","60606.0","IL","USA","49.4 sq mi","15163","0.57","0.12","SYrxqgKjYQJpDPCXlZiA","Good","80","90","92","60","54"
"250140","32.0","LOOP","Description here","60601.0","VA","USA","4.6 sq mi","11378","0.88","0.02","TCfEEAmmIvvxjIWSiirH","Poor","84","67","92","28","44"
"250139","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","64.2 sq mi","12862","0.61","0.36","pXhzdlswwUVkereaCejJ","Good","82","86","84","26","64"
"250137","32.0","LOOP","Description here","60601.0","VA","USA","58.5 sq mi","19233","0.74","0.3","eBWjUEuIhnhVYzEjrMTq","Good","87","72","75","91","50"
"250134","32.0","LOOP","Description here","60604.0","NC","USA","84.9 sq mi","9441","0.97","0.42","WqhNHmJvmLmYuUfUeQHC","Average","51","86","59","22","67"
"250132","61.0","NEW CITY","Description here","60609.0","OK","USA","15.4 sq mi","22355","0.71","0.46","WpKLfomeatwiPYtJlQwZ","Poor","70","81","70","8","47"
"250129","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","66.9 sq mi","30651","0.98","0.44","lCWBvlriMWNWrDovELuO","Poor","83","96","57","58","55"
"250120","29.0","NORTH LAWNDALE","Description here","60608.0","IL","USA","43.7 sq mi","9402","0.5","0.2","kzpvJNTzuQiODbtSDSYf","Poor","74","76","80","28","46"
"250118","24.0","WEST TOWN","Description here","60622.0","IL","USA","36.6 sq mi","12065","0.59","0.05","XmAczHNbbDXqlQHMretZ","Good","56","97","68","66","75"
"250115","22.0","LOOP","Description here","60602.0","IL","USA","27.9 sq mi","46603","0.76","0.23","EKARXcmEqUzbCxWFETMr","Poor","51","65","54","76","92"
"250112","28.0","NEAR WEST SIDE","Description here","60608.0","IL","USA","58.5 sq mi","28896","1","0.08","kcSrYEdhRNHmJdevfKBG","Average","99","89","70","8","50"
"250109","32.0","LOOP","Description here","60653.0","VA","USA","45.2 sq mi","41897","0.6","0.05","aGfGMTyioLpyDCWVyLJa","Poor","72","88","74","12","95"
"250108","68.0","ENGLEWOOD","Description here","60621.0","FL","USA","17.2 sq mi","15534","0.63","0.37","FmDJHobqveVokvMMdMZj","Good","79","78","62","46","36"
"250107","50.0","PULLMAN","Description here","60621.0","FL","USA","45.9 sq mi","45369","0.62","0.07","HWEKtZkYqZUlEkliUliQ","Good","84","85","81","38","2"
"250106","39.0","KENWOOD","Description here","60615.0","VA","USA","27.6 sq mi","34356","0.72","0.13","CYGgSKpCqIzEiscjlyhO","Poor","56","70","57","88","60"
"250102","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","20.4 sq mi","16279","0.59","0.33","GuVJzPZXvJtsWednmksl","Good","86","53","93","96","62"
"250098","32.0","DOUGLAS","Description here","60616.0","IL","USA","17.9 sq mi","27905","0.83","0.19","YjmmtAAXMXvYhzgwEqyh","Good","76","86","56","20","10"
"250095","22.0","LOGAN SQUARE","Description here","60637.0","IL","USA","84.1 sq mi","15450","0.86","0.43","NCAScLbdmvWVNXWwLaso","Average","93","80","97","2","51"
"250093","8.0","NEAR NORTH SIDE","Description here","60653.0","VA","USA","84.9 sq mi","49908","0.54","0.03","QuGIJiMQOFcOYgZrIjGL","Good","69","57","70","18","48"
"250092","77.0","EDGEWATER","Description here","60660.0","IL","USA","85.9 sq mi","36263","0.84","0.43","NNtDrCbjhqUYttnqshcx","Poor","68","83","77","8","56"
"250090","27.0","EAST GARFIELD PARK","Description here","60624.0","OH","USA","16.0 sq mi","20328","0.58","0.46","conSwvLyqkFqyJZTdFGr","Poor","69","88","96","48","73"
"250088","77.0","EDGEWATER","Description here","60660.0","IL","USA","33.6 sq mi","45018","0.82","0.2","JWSYIyPsEypqjUtSNYki","Poor","56","82","96","28","6"
"250087","26.0","WEST GARFIELD PARK","Description here","60624.0","OH","USA","81.0 sq mi","48862","0.72","0.25","BaAsXKrQYvefXUlRbuEL","Average","74","94","82","64","44"
"250082","34.0","ARMOUR SQUARE","Description here","60616.0","IL","USA","72.2 sq mi","48486","0.91","0.32","ztznBlKlKrHaNUoZbleH","Good","96","56","72","20","37"
"250081","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","56.8 sq mi","10119","0.85","0.03","ndxFwpxPgiVMxMgNLouw","Poor","72","74","85","44","9"
"250078","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","75.6 sq mi","14461","0.56","0.14","hiSFEDCqBFFxvTSVPTXW","Average","77","54","64","18","16"
"250077","34.0","ARMOUR SQUARE","Description here","60609.0","OK","USA","95.2 sq mi","14260","0.99","0.19","kXKckphgYDqecJjhprpI","Average","75","90","89","57","20"
"250075","49.0","ROSELAND","Description here","60628.0","IL","USA","83.9 sq mi","15368","0.82","0.46","hEkmXwmpIUnvwoJMYlXg","Average","70","58","90","68","38"
"250074","33.0","SOUTH LAWNDALE","Description here","60608.0","IL","USA","71.1 sq mi","18813","0.68","0.41","kgSUKgWHrghYngqKCrdc","Good","61","63","69","23","15"
"250072","28.0","OAKLAND","Description here","60653.0","VA","USA","88.7 sq mi","49872","0.67","0.25","mnMVbPhVXltGJuuCCUmQ","Average","68","86","53","45","54"
"250071","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","34.1 sq mi","10290","0.63","0.48","bkUVxyPGSwoIursVICIx","Good","86","94","85","62","11"
