L_ID,L_Name,Description,L_Type,Zip,State,Country,L_Address,Latitude,Longitude,Location,Elevation,Region,Population,Safe_Index,Environment_Index,Development_Index,Geo_Data
"1056","21 W Chestnut St","Mixed-use neighborhood","Mixed","St","IL","USA","21 W Chestnut St","41.972084","-87.70235","(41.972084, -87.70235)","180","West","30000","75","High","Developing","POINT(-87.70235 41.972084)"
"1431","55  W CHESTNUT ST","Industrial zone","Industrial","ST","IL","USA","55  W CHESTNUT ST","41.90375","-87.63559","(41.90375, -87.63559)","180","South","30000","75","High","Developing","POINT(-87.63559 41.90375)"
"1436","1029 1051 W NORTH SHORE AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","1029 1051 W NORTH SHORE AVE","42.01036","-87.6683","(42.01036, -87.6683)","180","West","30000","75","Low","Advanced","POINT(-87.6683 42.01036)"
"","","","","","","","","","","","","","","","","",""
"1271","440 N Wabash Ave","Industrial zone","Industrial","Ave","IL","USA","440 N Wabash Ave","41.921024","-87.691376","(41.921024, -87.691376)","180","South","30000","75","Low","Advanced","POINT(-87.691376 41.921024)"
"1132","2350 N Lincoln Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2350 N Lincoln Ave","41.873993","-87.65168","(41.873993, -87.65168)","180","West","30000","75","Moderate","Mature","POINT(-87.65168 41.873993)"
"","","","","","","","","","","","","","","","","",""
"1442","201 W Grand Ave","Commercial district","Commercial","Ave","IL","USA","201 W Grand Ave","41.891983","-87.63699","(41.891983, -87.63699)","180","Northeast","30000","75","Low","Advanced","POINT(-87.63699 41.891983)"
"1442","201 W Grand Ave","Commercial district","Commercial","Ave","IL","USA","201 W Grand Ave","41.891983","-87.63699","(41.891983, -87.63699)","180","Northeast","30000","75","Low","Advanced","POINT(-87.63699 41.891983)"
"1456","535 N Michigan Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","535 N Michigan Ave","41.92075","-87.70153","(41.92075, -87.70153)","180","West","30000","75","Moderate","Mature","POINT(-87.70153 41.92075)"
"1503","5101 5111 N WINCHESTER AVE","Industrial zone","Industrial","AVE","IL","USA","5101 5111 N WINCHESTER AVE","41.97223","-87.6646","(41.97223, -87.6646)","180","South","30000","75","High","Developing","POINT(-87.6646 41.97223)"
"","","","","","","","","","","","","","","","","",""
"1132","2350 N Lincoln Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2350 N Lincoln Ave","41.873993","-87.65168","(41.873993, -87.65168)","180","West","30000","75","Moderate","Mature","POINT(-87.65168 41.873993)"
"1292","815 W Van Buren St","Mixed-use neighborhood","Mixed","St","IL","USA","815 W Van Buren St","41.975525","-87.69722","(41.975525, -87.69722)","180","West","30000","75","Low","Advanced","POINT(-87.69722 41.975525)"
"1308","7342 W Foster Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","7342 W Foster Ave","41.910374","-87.630646","(41.910374, -87.630646)","180","West","30000","75","High","Developing","POINT(-87.630646 41.910374)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1094","850 858 N LAKESHORE DR","Commercial district","Commercial","DR","IL","USA","850 858 N LAKESHORE DR","41.89818","-87.61803","(41.89818, -87.61803)","180","Northeast","30000","75","Low","Advanced","POINT(-87.61803 41.89818)"
"","","","","","","","","","","","","","","","","",""
"1056","21 W Chestnut St","Mixed-use neighborhood","Mixed","St","IL","USA","21 W Chestnut St","41.972084","-87.70235","(41.972084, -87.70235)","180","West","30000","75","High","Developing","POINT(-87.70235 41.972084)"
"1355","6160 N CICERO AVE","Industrial zone","Industrial","AVE","IL","USA","6160 N CICERO AVE","41.99305","-87.74837","(41.99305, -87.74837)","180","South","30000","75","Low","Advanced","POINT(-87.74837 41.99305)"
"1106","3120 S Kostner Ave","Commercial district","Commercial","Ave","IL","USA","3120 S Kostner Ave","41.835167","-87.735565","(41.835167, -87.735565)","180","Northeast","30000","75","Low","Advanced","POINT(-87.735565 41.835167)"
"","","","","","","","","","","","","","","","","",""
"1183","1100 S Canal St","Industrial zone","Industrial","St","IL","USA","1100 S Canal St","41.8697","-87.63965","(41.8697, -87.63965)","180","South","30000","75","Moderate","Mature","POINT(-87.63965 41.8697)"
"","","","","","","","","","","","","","","","","",""
"1483","4127 W Hirsch St","Industrial zone","Industrial","St","IL","USA","4127 W Hirsch St","41.88712","-87.656815","(41.88712, -87.656815)","180","South","30000","75","Moderate","Mature","POINT(-87.656815 41.88712)"
"1056","21 W Chestnut St","Mixed-use neighborhood","Mixed","St","IL","USA","21 W Chestnut St","41.972084","-87.70235","(41.972084, -87.70235)","180","West","30000","75","High","Developing","POINT(-87.70235 41.972084)"
"","","","","","","","","","","","","","","","","",""
"1306","1531 N Clybourn Ave","Commercial district","Commercial","Ave","IL","USA","1531 N Clybourn Ave","41.90965","-87.64658","(41.90965, -87.64658)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.64658 41.90965)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1116","3436 W Wilson Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","3436 W Wilson Ave","41.96501","-87.714516","(41.96501, -87.714516)","180","West","30000","75","High","Developing","POINT(-87.714516 41.96501)"
"1316","5645 W Addison St","Mixed-use neighborhood","Mixed","St","IL","USA","5645 W Addison St","41.87827","-87.64809","(41.87827, -87.64809)","180","West","30000","75","Low","Advanced","POINT(-87.64809 41.87827)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1184","501 E 32nd St","Mixed-use neighborhood","Mixed","St","IL","USA","501 E 32nd St","41.892056","-87.62272","(41.892056, -87.62272)","180","West","30000","75","Low","Advanced","POINT(-87.62272 41.892056)"
"1491","510 W Erie St","Industrial zone","Industrial","St","IL","USA","510 W Erie St","41.970306","-87.65058","(41.970306, -87.65058)","180","South","30000","75","High","Developing","POINT(-87.65058 41.970306)"
"","","","","","","","","","","","","","","","","",""
"1114","8500 W Bryn Mawr Ave","Commercial district","Commercial","Ave","IL","USA","8500 W Bryn Mawr Ave","41.98245","-87.84101","(41.98245, -87.84101)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.84101 41.98245)"
"1292","815 W Van Buren St","Mixed-use neighborhood","Mixed","St","IL","USA","815 W Van Buren St","41.975525","-87.69722","(41.975525, -87.69722)","180","West","30000","75","Low","Advanced","POINT(-87.69722 41.975525)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1464","445 E Ohio St","Mixed-use neighborhood","Mixed","St","IL","USA","445 E Ohio St","41.892242","-87.61627","(41.892242, -87.61627)","180","West","30000","75","High","Developing","POINT(-87.61627 41.892242)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1368","8130 S California Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","8130 S California Ave","41.762592","-87.57232","(41.762592, -87.57232)","180","West","30000","75","High","Developing","POINT(-87.57232 41.762592)"
"1141","644 N Lakeshore Dr","Residential area","Residential","Dr","IL","USA","644 N Lakeshore Dr","41.90578","-87.66365","(41.90578, -87.66365)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66365 41.90578)"
"1381","347 W Chestnut St","Residential area","Residential","St","IL","USA","347 W Chestnut St","41.680508","-87.66246","(41.680508, -87.66246)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66246 41.680508)"
"1016","230 N Michigan Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","230 N Michigan Ave","41.886604","-87.62501","(41.886604, -87.62501)","180","West","30000","75","Low","Advanced","POINT(-87.62501 41.886604)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1418","111 W Polk St","Commercial district","Commercial","St","IL","USA","111 W Polk St","41.86842","-87.62414","(41.86842, -87.62414)","180","Northeast","30000","75","Low","Advanced","POINT(-87.62414 41.86842)"
"1290","180 N Jefferson St","Commercial district","Commercial","St","IL","USA","180 N Jefferson St","41.885414","-87.64306","(41.885414, -87.64306)","180","Northeast","30000","75","High","Developing","POINT(-87.64306 41.885414)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1447","101 E Erie","Industrial zone","Industrial","Erie","IL","USA","101 E Erie","41.963963","-87.65181","(41.963963, -87.65181)","180","South","30000","75","Moderate","Mature","POINT(-87.65181 41.963963)"
"1336","55 W Cermak Rd","Mixed-use neighborhood","Mixed","Rd","IL","USA","55 W Cermak Rd","41.809326","-87.59248","(41.809326, -87.59248)","180","West","30000","75","Moderate","Mature","POINT(-87.59248 41.809326)"
"","","","","","","","","","","","","","","","","",""
"1490","6045  W GRAND AVE","Commercial district","Commercial","AVE","IL","USA","6045  W GRAND AVE","41.920395","-87.756165","(41.920395, -87.756165)","180","Northeast","30000","75","Low","Advanced","POINT(-87.756165 41.920395)"
"1316","5645 W Addison St","Mixed-use neighborhood","Mixed","St","IL","USA","5645 W Addison St","41.87827","-87.64809","(41.87827, -87.64809)","180","West","30000","75","Low","Advanced","POINT(-87.64809 41.87827)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1471","6840 N SACRAMENTO AVE","Industrial zone","Industrial","AVE","IL","USA","6840 N SACRAMENTO AVE","41.870132","-87.70168","(41.870132, -87.70168)","180","South","30000","75","Moderate","Mature","POINT(-87.70168 41.870132)"
"","","","","","","","","","","","","","","","","",""
"1262","1317 1325 N STATE PKWY","Commercial district","Commercial","PKWY","IL","USA","1317 1325 N STATE PKWY","41.87118","-87.62812","(41.87118, -87.62812)","180","Northeast","30000","75","Low","Advanced","POINT(-87.62812 41.87118)"
"1188","1350 N Lake Shore Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","1350 N Lake Shore Dr","41.90713","-87.62642","(41.90713, -87.62642)","180","West","30000","75","High","Developing","POINT(-87.62642 41.90713)"
"","","","","","","","","","","","","","","","","",""
"1480","4945 S Cottage Grove Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","4945 S Cottage Grove Ave","41.89217","-87.63413","(41.89217, -87.63413)","180","West","30000","75","Moderate","Mature","POINT(-87.63413 41.89217)"
"","","","","","","","","","","","","","","","","",""
"1141","644 N Lakeshore Dr","Residential area","Residential","Dr","IL","USA","644 N Lakeshore Dr","41.90578","-87.66365","(41.90578, -87.66365)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66365 41.90578)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1475","5801 5811 S DORCHESTER AVE","Industrial zone","Industrial","AVE","IL","USA","5801 5811 S DORCHESTER AVE","41.78926","-87.591194","(41.78926, -87.591194)","180","South","30000","75","Low","Advanced","POINT(-87.591194 41.78926)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1489","2631 S Indiana Ave","Residential area","Residential","Ave","IL","USA","2631 S Indiana Ave","41.86412","-87.639885","(41.86412, -87.639885)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.639885 41.86412)"
"","","","","","","","","","","","","","","","","",""
"1440","29 N Wacker Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","29 N Wacker Dr","41.869255","-87.62625","(41.869255, -87.62625)","180","West","30000","75","High","Developing","POINT(-87.62625 41.869255)"
"1428","2510 S Kildare Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2510 S Kildare Ave","41.883194","-87.628685","(41.883194, -87.628685)","180","West","30000","75","High","Developing","POINT(-87.628685 41.883194)"
"","","","","","","","","","","","","","","","","",""
"1375","901 903 S Ashland Ave","Industrial zone","Industrial","Ave","IL","USA","901 903 S Ashland Ave","41.869766","-87.666016","(41.869766, -87.666016)","180","South","30000","75","Moderate","Mature","POINT(-87.666016 41.869766)"
"","","","","","","","","","","","","","","","","",""
"1477","801- 831 W 119th St.","Residential area","Residential","St.","IL","USA","801- 831 W 119th St.","41.94929","-87.64692","(41.94929, -87.64692)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.64692 41.94929)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1058","175 N Harbor Dr","Commercial district","Commercial","Dr","IL","USA","175 N Harbor Dr","41.885445","-87.61546","(41.885445, -87.61546)","180","Northeast","30000","75","Low","Advanced","POINT(-87.61546 41.885445)"
"1191","1336 1352 N SEDGWICK ST","Industrial zone","Industrial","ST","IL","USA","1336 1352 N SEDGWICK ST","41.972683","-87.65495","(41.972683, -87.65495)","180","South","30000","75","High","Developing","POINT(-87.65495 41.972683)"
"1177","75 E Wacker Dr","Residential area","Residential","Dr","IL","USA","75 E Wacker Dr","41.885853","-87.77478","(41.885853, -87.77478)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.77478 41.885853)"
"1007","420 E Ohio St","Industrial zone","Industrial","St","IL","USA","420 E Ohio St","41.892857","-87.61664","(41.892857, -87.61664)","180","South","30000","75","Low","Advanced","POINT(-87.61664 41.892857)"
"","","","","","","","","","","","","","","","","",""
"1488","222 S RACINE AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","222 S RACINE AVE","41.883114","-87.64488","(41.883114, -87.64488)","180","West","30000","75","High","Developing","POINT(-87.64488 41.883114)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1481","6710 N Washtenaw Ave","Residential area","Residential","Ave","IL","USA","6710 N Washtenaw Ave","41.782066","-87.67221","(41.782066, -87.67221)","180","Midwest","30000","75","Low","Advanced","POINT(-87.67221 41.782066)"
"1134","352 360 W WELLINGTON AVE","Commercial district","Commercial","AVE","IL","USA","352 360 W WELLINGTON AVE","41.93692","-87.63911","(41.93692, -87.63911)","180","Northeast","30000","75","High","Developing","POINT(-87.63911 41.93692)"
"1156","3500 N Lake Shore Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","3500 N Lake Shore Dr","41.946983","-87.64247","(41.946983, -87.64247)","180","West","30000","75","Moderate","Mature","POINT(-87.64247 41.946983)"
"1177","75 E Wacker Dr","Residential area","Residential","Dr","IL","USA","75 E Wacker Dr","41.885853","-87.77478","(41.885853, -87.77478)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.77478 41.885853)"
"","","","","","","","","","","","","","","","","",""
"1035","1430 1440 S MICHIGAN AVE","Industrial zone","Industrial","AVE","IL","USA","1430 1440 S MICHIGAN AVE","41.759693","-87.67628","(41.759693, -87.67628)","180","South","30000","75","High","Developing","POINT(-87.67628 41.759693)"
"1073","610 S Michigan Ave","Residential area","Residential","Ave","IL","USA","610 S Michigan Ave","41.87373","-87.62548","(41.87373, -87.62548)","180","Midwest","30000","75","Low","Advanced","POINT(-87.62548 41.87373)"
