ID,Community_ID,S_Name,S_Type,P_Name,S_Address,Contact,Office_Hour,Capacity,Specialties,Insurance_Type,Is_Emergency,Wait_Time,Patient_Rating,Qualification,Website
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2495","31.0","KCHZQCSnxuJgrAcQazsn","Social","yBCVjeeGZuHVJWV","9515 HUrUseWAPsNLckB St.","+1-294-788-3515","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","86","ZHgJFkiRMXDSrqsfnyKhBdhmgXOUcb","No","No","32 minutes","8","Accredited","http://leiddsf.com"
"2166","12.0","eTgygYtqdPunhiHjhmUU","Recreation","akcmqqGWUlrfapG","2325 KPetIshvnXIJGhI St.","+1-625-968-4088","Mon-Fri Closed, Sat Closed, Sun 7AM - 7PM","32","UvLxevqaNbUHnLuftxQGclUfjCZHic","Yes","Yes","45 minutes","4","Not Accredited","http://ekxicpfv.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2585","40.0","AoeFAPhFLLblJFFjvjnn","Social","xvcMQtLFkeeCFuW","3869 lMuoGVchFKvlmeo St.","+1-511-419-7805","Mon-Fri 6AM - 7PM, Sat Closed, Sun 6AM - 7PM","25","CthAedUPQNPQPKWCQslBhYOEKBjjJP","No","No","74 minutes","2","Not Accredited","http://hmynpsweg.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2166","12.0","eTgygYtqdPunhiHjhmUU","Recreation","akcmqqGWUlrfapG","2325 KPetIshvnXIJGhI St.","+1-625-968-4088","Mon-Fri Closed, Sat Closed, Sun 7AM - 7PM","32","UvLxevqaNbUHnLuftxQGclUfjCZHic","Yes","Yes","45 minutes","4","Not Accredited","http://ekxicpfv.com"
"2461","77.0","MGduOPHyZorrWgHKnNNR","Recreation","sufDzHInGUCvBvC","3917 MNMDRSjEhUoqaOG St.","+1-674-483-5386","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","41","jcQXgGexTdEvNwtThPIOCzAvorAlHc","No","No","44 minutes","10","Not Accredited","http://hcfcincl.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2495","31.0","KCHZQCSnxuJgrAcQazsn","Social","yBCVjeeGZuHVJWV","9515 HUrUseWAPsNLckB St.","+1-294-788-3515","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","86","ZHgJFkiRMXDSrqsfnyKhBdhmgXOUcb","No","No","32 minutes","8","Accredited","http://leiddsf.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2241","26.0","wtFHtFkCqSulcAHpaVFZ","Education","QFVmjxjiJBHJJir","2880 LWwcIpVMafeXnXZ St.","+1-217-708-5854","Mon-Fri 7AM - 6PM, Sat 7AM - 6PM, Sun Closed","38","sDJGISkvnIeMkhEjHRAtfSvgrAQiGh","No","Yes","87 minutes","6","Accredited","http://ezsfca.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2492","14.0","mFfsHlfJPyVgdBoJapxB","Social","TNCEDRvjWipEfYC","1840 mVWoNLSWhJZTCaF St.","+1-729-870-2461","Mon-Fri 8AM - 10PM, Sat 8AM - 10PM, Sun 8AM - 10PM","77","EzCRRBoqdQphUboMpMOVfIfMtJCxPJ","No","Yes","100 minutes","1","Not Accredited","http://lnfyoyimc.com"
"2606","15.0","BqosfrkpWVWxROFXseWc","Social","IUvuVuTeKWdAfbV","5722 dfRbMCIFUfacwth St.","+1-231-281-7978","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","94","TrVNoxurDDREHaGLSCjPHFuKIeSqDc","Yes","Yes","92 minutes","10","Accredited","http://hcjnw.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2559","76.0","bpnFfnjZrLpmPYporFZI","Recreation","YTkTWKsgmazugLX","9187 KPnEDolGtElEqmd St.","+1-924-840-2374","Mon-Fri Closed, Sat Closed, Sun 8AM - 11PM","72","iDjTfrizNHqiUAiLejrSCvnbsLUizP","No","No","72 minutes","8","Not Accredited","http://pyahkxjuc.com"
"2442","25.0","DCGApbuiwfibxIVWMYls","Education","rHjzRQgjfqinujO","5000 zVjRMjVSfkImeUx St.","+1-370-354-1693","Mon-Fri Closed, Sat 8AM - 10PM, Sun Closed","36","apxlPrsuATGBbcLnFyJpRpAPdHJOMd","Yes","No","66 minutes","8","Accredited","http://illaj.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2582","39.0","zpdMLBWekSajrGiaFdYc","Healthcare","LVSgOtKBnlmnNMF","9285 SHDlzNwqNUbXyDJ St.","+1-339-777-5791","Mon-Fri Closed, Sat Closed, Sun Closed","79","WXOoAZkZtHVuJluWhkOjTyWdRjJVzJ","Yes","Yes","118 minutes","8","Not Accredited","http://arzbsy.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2052","73.0","oOqJXHzqvWdKkShBfwvn","Social","GFWXKdZLkMZEQBi","7062 RRWczUmcwtubkwX St.","+1-951-833-2364","Mon-Fri 7AM - 8PM, Sat 7AM - 8PM, Sun Closed","60","YUNXzctSfsyLDmiCcCTjtfKWgSfcTH","No","No","106 minutes","4","Accredited","http://twghbb.com"
"2495","31.0","KCHZQCSnxuJgrAcQazsn","Social","yBCVjeeGZuHVJWV","9515 HUrUseWAPsNLckB St.","+1-294-788-3515","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","86","ZHgJFkiRMXDSrqsfnyKhBdhmgXOUcb","No","No","32 minutes","8","Accredited","http://leiddsf.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
