Building_ID,Building_Address,Building_Type,Build_Year,Zip,State,City,Community_ID,Community_Name,Latitude,Longitude,Location,Energy_Rating,Property_Type,Floor_Area,Water_Use,Electricity_Use,Natural_Gas_Use,Total_GHG_Emissions,GHG_Intensity,Wards,Community_Area
"159315","1401 S State St","Residential","1957-03-01","60605.0","IL","Leesburg","33.0","NEAR SOUTH SIDE","41.86368","-87.626915","(41.86368, -87.626915)","4.0","Multifamily Housing","354598","2848.1","8979221","2845600","1552.5","5.4","9","34"
"159323","4250 S Princeton Ave","Municipal","1957-03-01","60609.0","OK","Snake Creek","37.0","FULLER PARK","41.816742","-87.634705","(41.816742, -87.634705)","3.5","Multifamily Housing","211036","1783.5","4193463.9","12032210","1293.6","6.1","9","3"
"159411","1130 S Michigan Ave","Residential","1914-03-01","60605.0","IL","Leesburg","32.0","LOOP","41.889732","-87.63612","(41.889732, -87.63612)","2.5","Multifamily Housing","810159","7719.5","15394169.5","40738355.7","4566.4","6.4","10","38"
"159418","3001 S King Dr","Residential","1957-03-01","60616.0","IL","Big Foot Prairie","35.0","DOUGLAS","41.839203","-87.616615","(41.839203, -87.616615)","2.5","Multifamily Housing","289267","1456.0","4881229.8","26338718","2160.8","7.5","10","1"
"159524","175 N Harbor Dr","Residential","1921-03-01","60601.0","VA","Northgate","32.0","LOOP","41.885445","-87.61546","(41.885445, -87.61546)","4.0","Multifamily Housing","629694","8552.0","16060471.2","8957598.7","2982.3","5.2","36","38"
"159528","353 N Des Plaines St","Residential","1907-03-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.972683","-87.65495","(41.972683, -87.65495)","4.0","Multifamily Housing","333262","12117","7190755.9","18466600.5","2177.1","6.5","36","29"
"159529","700 N Michigan Ave","Commercial","1900-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.885853","-87.77478","(41.885853, -87.77478)","76","Retail Store","205137","6068.6","16000311.9","900600","2545","14.4","36","37"
"159534","420 E Ohio St","Residential","1954-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.892857","-87.61664","(41.892857, -87.61664)","3.0","Multifamily Housing","370285","2951.1","7427110.9","15115829.3","1962","5.9","36","37"
"159560","1730 N Clark St","Residential","1917-03-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.77613","-87.640686","(41.77613, -87.640686)","1.0","Multifamily Housing","753229","2145.9","14740659","70552683.1","6048","9.7","34","68"
"159561","2555 N Clark St","Residential","1914-03-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.883114","-87.64488","(41.883114, -87.64488)","1.0","Multifamily Housing","180994","1540.6","8961501.7","5747857.2","1703.9","11.3","34","68"
"159564","65 E SCOTT ST","Residential","1936-03-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.904446","-87.62619","(41.904446, -87.62619)","79","Multifamily Housing","218500","4386.6","8589488","9365636","2085.6","9.5","34","37"
"159565","1501 N STATE PKWY","Residential","1949-03-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.92385","-87.63654","(41.92385, -87.63654)","89","Multifamily Housing","181766","7285.6","7549810.9","4415185.4","1626.1","8.9","34","37"
"159567","2623 2627 N CLARK ST","Residential","1969-03-01","60614.0","VA","Leesburg","71.0","LINCOLN PARK","41.930603","-87.642876","(41.930603, -87.642876)","3.0","Multifamily Housing","150000","2730.7","5231892.6","1132630.3","876.7","5.8","34","68"
"159571","2144 N Lincoln Park West","Residential","1996-03-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.8955","-87.63264","(41.8955, -87.63264)","4.0","Multifamily Housing","287000","5608.6","2348090.6","6907852.6","733.4","2.6","34","68"
"159573","401 411 W FULLERTON PKWY","Residential","2014-03-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.789566","-87.58709","(41.789566, -87.58709)","2.0","Multifamily Housing","189852","6480.2","3430114.5","17454700","1462.4","7.7","34","68"
"159637","3450 N Lake Shore Dr","Residential","1936-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.945133","-87.64221","(41.945133, -87.64221)","4.0","Multifamily Housing","599388","4522.6","5293779","32753365.4","2565.9","4.8","25","57"
"159639","2960 N Lake Shore Dr","Residential","1957-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.935963","-87.63737","(41.935963, -87.63737)","3.0","Multifamily Housing","489535","9255.4","10446541.2","27197601.3","3075","7","25","57"
"159647","2933 N Sheridan Rd","Residential","2014-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.782066","-87.67221","(41.782066, -87.67221)","2.0","Multifamily Housing","220300","6784.2","4766082.4","13812799.9","1477.5","7.6","25","57"
"159651","352 360 W WELLINGTON AVE","Residential","1921-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.93692","-87.63911","(41.93692, -87.63911)","63","Multifamily Housing","145000","8597.6","2202940.7","8763681.5","871.5","6","25","57"
"159652","3500 N Lake Shore Dr","Residential","1957-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.946983","-87.64247","(41.946983, -87.64247)","36","Multifamily Housing","210000","1080.6","2687891.4","9087999.7","978.1","4.7","39","57"
"159655","3000 N SHERIDAN RD","Residential","1900-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.885853","-87.77478","(41.885853, -87.77478)","4.0","Multifamily Housing","223574","5082","680781","16449242.4","987","4.4","25","57"
"159661","3101-3121 N Sheridan Rd","Residential","1996-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.792213","-87.59995","(41.792213, -87.59995)","63","Multifamily Housing","205906","557.6","8170614","18973900","2518.5","12.2","25","57"
"159729","820 W Belle Plaine Ave","Residential","1900-03-01","60613.0","VA","Ebony","3.0","UPTOWN","41.759693","-87.67628","(41.759693, -87.67628)","1.5","Multifamily Housing","291260","6802.2","4851768.6","21375581.2","1892.6","8","39","31"
"159735","4601 4613 N SHERIDAN RD","Residential","1914-03-01","60640.0","IL","Northchase","3.0","UPTOWN","41.87373","-87.62548","(41.87373, -87.62548)","3.0","Multifamily Housing","165792","173.5","5621909.4","4990184","1142.5","7.4","39","31"
"159736","4848 N Winthrop Ave","Residential","1957-03-01","60640.0","IL","Northchase","3.0","UPTOWN","41.97071","-87.657974","(41.97071, -87.657974)","1.5","Multifamily Housing","260000","5628.8","5249587.4","25500289.8","2173.7","8.7","39","31"
"159738","4100 N Marine Dr","Residential","1969-03-01","60613.0","VA","Ebony","11.0","UPTOWN","41.955887","-87.64627","(41.955887, -87.64627)","4.0","Multifamily Housing","286170","7711.4","7396936.5","6553062.4","1502.5","6","39","31"
"159739","4645 N Sherdian Rd","Municipal","1969-03-01","60640.0","IL","Northchase","8.0","UPTOWN","41.966652","-87.65417","(41.966652, -87.65417)","4.0","Multifamily Housing","299019","181.7","2382828.2","12369900.4","1028.9","3.4","39","31"
"159745","4500 N CLARENDON AVE","Residential","1954-03-01","60640.0","IL","Northchase","3.0","UPTOWN","41.96394","-87.65039","(41.96394, -87.65039)","2.5","Multifamily Housing","110000","7173.8","3626117.7","6090581.2","889.4","8.1","39","31"
"159892","5530 S SHORE DR","Residential","1917-03-01","60637.0","IL","Whitmore Village","41.0","HYDE PARK","41.871033","-87.73349","(41.871033, -87.73349)","3.5","Multifamily Housing","180351","9896.7","3265741.3","13586599.8","1231.3","6.8","33","8"
"159894","6700 S OGLESBY AVE","Residential","1907-03-01","60649.0","VA","Cambridge","43.0","SOUTH SHORE","41.868633","-87.627304","(41.868633, -87.627304)","2.0","Multifamily Housing","245000","9762.4","3308104.5","18140296.6","1479.8","6.9","33","39"
"159896","5020 - 5050 S Lake Shore Dr","Residential","2012-03-01","60615.0","VA","Crisman","39.0","KENWOOD","41.80367","-87.58485","(41.80367, -87.58485)","2.0","Multifamily Housing","1460101","6609.4","29420994.3","95443598.7","9661.2","6.6","33","5"
"159897","5454 S Shore Dr","Residential","1921-03-01","60615.0","VA","Crisman","41.0","HYDE PARK","41.796234","-87.581505","(41.796234, -87.581505)","4.0","Multifamily Housing","638697","6183.8","10016192.7","12563599.5","2230.5","3.5","33","8"
"159898","5140 S Hyde Park Blvd","Residential","1957-03-01","60615.0","VA","Crisman","41.0","HYDE PARK","41.80133","-87.58475","(41.80133, -87.58475)","1.0","Multifamily Housing","143925","1307.6","4886566.9","21278243.9","1892.8","13.2","33","8"
"159924","1649 E 50th Pl","Residential","1996-03-01","60615.0","VA","Crisman","39.0","KENWOOD","41.883194","-87.628685","(41.883194, -87.628685)","3.5","Multifamily Housing","235600","225.5","4411733.2","12874761.4","1372.4","6.3","33","5"
"159963","6840 N SACRAMENTO AVE","Residential","1907-03-01","60645.0","IA","Mingo","2.0","WEST RIDGE","41.870132","-87.70168","(41.870132, -87.70168)","73","Multifamily Housing","203193","1448.5","5677640","10271087","1595.3","7.9","27","20"
"159982","9141 - 9177 S South Chicago Ave","Municipal","1921-03-01","60617.0","IL","Cambridge","46.0","SOUTH CHICAGO","41.729015","-87.55426","(41.729015, -87.55426)","1.0","Multifamily Housing","103330","9262.2","3471545.9","15959119.9","1389.5","15.2","37","42"
"159983","7251 S SOUTH SHORE DR","Residential","1954-03-01","60649.0","VA","Cambridge","43.0","SOUTH SHORE","41.764874","-87.56085","(41.764874, -87.56085)","1.0","Multifamily Housing","230250","274.2","3939870.7","21028151.3","1731.8","9.8","37","39"
"160046","444 W Lake St","Commercial","1996-03-01","60606.0","IL","Crisman","28.0","NEAR WEST SIDE","41.889732","-87.63612","(41.889732, -87.63612)","23","Office","1230973","3253.5","51912556","2074620.0","9598.4","7.8","36","29"
"160070","777 N Michigan Ave","Residential","1985-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.896408","-87.62385","(41.896408, -87.62385)","3.5","Multifamily Housing","443907","9212.5","8830941.9","18225823","2346.3","6","11","37"
"160082","10000 W O'Hare Dr","Residential","1921-03-01","60666.0","FL","Cambridge","76.0","OHARE","41.977615","-87.90421","(41.977615, -87.90421)","3.0","Hotel","515556","76.7","15760079.2","11645754.9","6605","12.8","29","75"
"160105","71 E Wacker Dr","Residential","2017-03-01","60601.0","VA","Northgate","7.0","LOOP","41.887375","-87.625656","(41.887375, -87.625656)","2.5","Hotel","250000","7604.0","7420795.6","12522087.3","1931.9","7.7","36","38"
"160134","400 E 41st St","Residential","1958-03-01","60653.0","VA","Cambridge","38.0","GRAND BOULEVARD","41.820488","-87.61632","(41.820488, -87.61632)","42","Multifamily Housing","394957","5498.1","9587921","18251822","2742.2","6.9","9","4"
"160151","515 N Clark St","Residential","1969-03-01","60654.0","VA","Sale Creek","6.0","NEAR NORTH SIDE","41.891373","-87.631065","(41.891373, -87.631065)","4.0","Hotel","343240","2307.8","12091233.2","13053199.8","2580.4","7.5","36","37"
"160157","2545 W Diversey Ave","Commercial","2014-03-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.82021","-87.612465","(41.82021, -87.612465)","4.0","Office","263890","6304.5","9552207.8","4765226.3","1743.9","7.7","40","23"
"160163","1366 W Fullerton Ave","Residential","1925-03-01","60614.0","VA","Leesburg","75.0","LINCOLN PARK","41.925266","-87.663","(41.925266, -87.663)","3.0","Senior Living Community","191337","297.5","6901784.4","16190699.5","1937.1","10.3","11","68"
"160184","29 E Madison St","Commercial","1958-03-01","60602.0","IL","Big Foot Prairie","32.0","LOOP","41.88183","-87.6267","(41.88183, -87.6267)","3.5","Office","240076","9938.7","12308616.3","16447909.5","2794.6","11.6","36","38"
"160196","111 S Michigan Ave","Commercial","1925-03-01","60603.0","IL","Goodland","8.0","LOOP","41.88045","-87.62423","(41.88045, -87.62423)","2.0","Museum","1008416","6724.6","79096897.3","160912625.4","20891.4","20.7","36","38"
"160197","220 S Michigan Ave","Commercial","1957-03-01","60604.0","NC","Northchase","32.0","LOOP","41.879","-87.62512","(41.879, -87.62512)","3.0","Performing Arts","294211","6411.0","9351104.7","14470909.4","2593.2","8.8","36","38"
"160198","636 S Michigan Ave","Residential","1957-03-01","60605.0","IL","Leesburg","32.0","LOOP","41.873333","-87.62423","(41.873333, -87.62423)","4.0","Hotel","385000","7890.4","6875145","11153711","1665.4","4.3","36","38"
"160237","134 N LaSalle St","Commercial","2017-03-01","60602.0","IL","Big Foot Prairie","42.0","LOOP","41.884125","-87.63274","(41.884125, -87.63274)","4.0","Office","215572","7455.9","8121139.9","8770740.4","1733.3","8.5","36","38"
"160241","500 E 33rd St","Residential","1900-03-01","60616.0","IL","Big Foot Prairie","35.0","DOUGLAS","41.782066","-87.67221","(41.782066, -87.67221)","54","Multifamily Housing","317830","7313.8","12381677","39386603","4381.3","13.8","10","1"
"160243","765 W Adams St","Residential","1957-03-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.879112","-87.646515","(41.879112, -87.646515)","4.0","Multifamily Housing","352027","10681","7786856.2","11741600.6","1919.1","5.5","46","29"
"160244","1040 W Adams St","Residential","1914-03-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.75392","-87.601974","(41.75392, -87.601974)","4.0","Multifamily Housing","568269","2527.6","7039774.7","11556899.9","1712.5","4.4","26","29"
"160257","1130 N Dearborn St","Residential","2012-03-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.902924","-87.63042","(41.902924, -87.63042)","1.5","Multifamily Housing","465907","3574.7","9814225.4","26404327.9","2934.2","7.7","11","37"
"160260","441 E Erie St","Residential","1966-03-01","60611.0","VA","Northgate","6.0","LAKE VIEW","41.894234","-87.61662","(41.894234, -87.61662)","1.0","Multifamily Housing","571181","8961.8","46471010.6","5377700.3","7538.3","13.2","36","37"
"160262","2960 S Federal St","Municipal","1925-03-01","60616.0","IL","Big Foot Prairie","28.0","DOUGLAS","41.84018","-87.629326","(41.84018, -87.629326)","2.0","Multifamily Housing","706989","7002.6","20715234.6","68851921","7159","10.1","9","1"
"160264","365 N Halsted St","Residential","1970-03-01","60661.0","KY","Moorland","32.0","LOOP","41.8883","-87.64749","(41.8883, -87.64749)","4.0","Multifamily Housing","771816","930.8","12625754.5","27100799.2","3409.9","4.8","36","29"
"160266","469 West Huron St","Residential","1957-03-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.894665","-87.64077","(41.894665, -87.64077)","4.0","Multifamily Housing","441694","7069.4","7617963.6","11066874.9","1776.7","5","36","37"
"160279","151 - 155 N Michigan Ave","Residential","1907-03-01","60601.0","VA","Northgate","32.0","LOOP","41.759693","-87.67628","(41.759693, -87.67628)","1.0","Multifamily Housing","663464","1018.9","42877203.4","22289746.4","7875.7","12.9","36","38"
"160280","118 E Erie St","Residential","1996-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.706604","-87.647064","(41.706604, -87.647064)","1.0","Multifamily Housing","364866","1161.0","10848478.2","31344709.1","46669.7","1.7","36","37"
"160283","345 E Ohio St","Residential","1996-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.87963","-87.640396","(41.87963, -87.640396)","2.0","Multifamily Housing","954102","7913.6","22616396.1","33032520.6","5284.2","6.7","36","37"
"160285","2001 S Michigan Ave","Residential","1925-03-01","60616.0","IL","Big Foot Prairie","71.0","NEAR SOUTH SIDE","41.855385","-87.62384","(41.855385, -87.62384)","2.5","Multifamily Housing","553115","2392.0","9127738","37706112.3","3427.3","7","9","34"
"160286","4643 S Wabash","Residential","1936-03-01","60653.0","VA","Cambridge","38.0","GRAND BOULEVARD","41.81028","-87.62441","(41.81028, -87.62441)","3.5","Multifamily Housing","214622","5769.7","8078911.4","2116907.8","1373.3","6.4","9","4"
"160297","150 W Roosevelt Rd","Commercial","1907-03-01","60605.0","IL","Leesburg","32.0","LOOP","41.795612","-87.59892","(41.795612, -87.59892)","4.0","Mixed Use Property","1686996","6197.4","27260492.2","13816677.9","4988.4","4.6","26","38"
"160299","111 W WACKER DR","Residential","1900-03-01","60601.0","VA","Northgate","32.0","LOOP","41.947426","-87.642685","(41.947426, -87.642685)","2.0","Multifamily Housing","457225","21332","22083562.7","18407155.1","4651.6","10.2","36","38"
"160300","750 N Rush St","Residential","1957-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89632","-87.62554","(41.89632, -87.62554)","4.0","Multifamily Housing","355000","6085.6","7828605.5","16436725.2","2094.8","6.4","36","37"
"160304","360 E South Water St","Residential","1936-03-01","60601.0","VA","Northgate","32.0","LOOP","41.886734","-87.61817","(41.886734, -87.61817)","2.0","Multifamily Housing","615718","2110.5","13922609.3","30171568.4","3775.4","7.8","36","38"
"160319","500 N Lake Shore Dr","Residential","1907-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89336","-87.63899","(41.89336, -87.63899)","4.0","Multifamily Housing","892542","4754.8","17116608.6","18412721","3649.4","5.1","36","37"
"160330","901 E 104th St","Residential","1970-03-01","60628.0","IL","Big Foot Prairie","8.0","NEAR NORTH SIDE","41.70541","-87.602264","(41.70541, -87.602264)","3.0","Multifamily Housing","294300","4592.9","7149211.8","6271515.1","1448.9","4.9","43","47"
"160345","4550 N Clarendon Ave","Residential","2017-03-01","60640.0","IL","Northchase","3.0","UPTOWN","41.965004","-87.65054","(41.965004, -87.65054)","4.0","Multifamily Housing","554253","1115.3","9154361.4","35818543.9","3331.2","7.4","39","31"
"160349","850 S CLARK ST","Residential","1957-03-01","60605.0","IL","Leesburg","32.0","LOOP","41.89817","-87.63174","(41.89817, -87.63174)","4.0","Multifamily Housing","243432","735.7","4767307.9","4509465.7","983.5","4.9","11","37"
"160368","550 N Kingsbury St","Residential","2017-03-01","60654.0","VA","Sale Creek","32.0","NEAR NORTH SIDE","41.891983","-87.640755","(41.891983, -87.640755)","4.0","Multifamily Housing","291927","2620.7","4138537.9","6474675.4","989.8","3.8","36","37"
